driver_id,arrival_time,online_until,earnings,busy_time,online_duration,busy_time_capped,idle_time,idle_ratio
2906,974.5296862930807,981.7811439401088,184.52567779495877,8.179979259152526,7.251457647028133,7.251457647028133,0.0,0.0
2907,974.6956553023349,981.0143321722855,163.53480087573533,7.636216317291952,6.31867686995065,6.31867686995065,0.0,0.0
2908,975.1238290057113,982.533726644448,155.9337605033333,7.736426194929414,7.409897638736766,7.409897638736766,0.0,0.0
2909,975.2584373012053,982.5659327077987,162.490316360438,8.172654094288566,7.307495406593375,7.307495406593375,0.0,0.0
2910,975.4425806499466,981.4868823807627,133.26493164385107,6.069845110383847,6.044301730816073,6.044301730816073,0.0,0.0
2911,975.6792149155999,983.064579830931,137.08816787313748,7.698778216587102,7.385364915331138,7.385364915331138,0.0,0.0
2912,975.7710827146213,983.2248688297664,158.45299484569756,7.505314314733861,7.4537861151450215,7.4537861151450215,0.0,0.0
2913,975.9156220650397,983.664940383742,180.4397957185098,8.21015889055887,7.749318318702308,7.749318318702308,0.0,0.0
2914,976.2602382421913,983.0277319532161,158.43446038016432,7.349011356300901,6.767493711024713,6.767493711024713,0.0,0.0
2915,976.404614575328,983.4209669962918,152.33420148475844,7.250201342992125,7.016352420963813,7.016352420963813,0.0,0.0
2916,976.4527370676901,983.7681655734435,199.63844711257198,7.549604162484822,7.3154285057534025,7.3154285057534025,0.0,0.0
2917,976.5124166860768,982.7177271696239,140.29751209807668,6.635766531656458,6.205310483547123,6.205310483547123,0.0,0.0
2918,976.6628983126443,983.370735218281,145.08771498595644,7.02559474586089,6.707836905636668,6.707836905636668,0.0,0.0
2919,977.3653635503614,983.7955812690328,144.57988698139286,7.197524147099044,6.430217718671429,6.430217718671429,0.0,0.0
2920,978.0499363712481,985.3812880192711,197.19299891205435,8.269338555888005,7.331351648022974,7.331351648022974,0.0,0.0
2921,978.1377068372585,984.3682558789226,151.5935367504205,7.035237294584126,6.230549041664062,6.230549041664062,0.0,0.0
2922,978.4656250376734,984.7845658602188,158.31344782246444,6.202134032839433,6.3189408225454144,6.202134032839433,0.11680678970598102,0.018485184936251477
2923,978.5074908171231,985.413504840399,174.8958224623504,7.290005843963735,6.9060140232759295,6.9060140232759295,0.0,0.0
2924,978.7627972909378,985.6445615596857,212.99862707975126,7.541300075773805,6.881764268747929,6.881764268747929,0.0,0.0
2925,979.9077502104107,987.6399434714165,150.93978103299497,8.172720735241635,7.732193261005818,7.732193261005818,0.0,0.0
2926,980.6278109054442,988.5115254846046,143.2393232566802,8.019847378121211,7.883714579160369,7.883714579160369,0.0,0.0
2927,980.6984879326708,987.4111826561575,144.92846965500576,6.868727872412931,6.71269472348672,6.71269472348672,0.0,0.0
2928,980.9570379730858,988.0640978880501,134.6831728689482,7.048960005325143,7.1070599149643385,7.048960005325143,0.058099909639195424,0.008174957061620178
